,post_text,followers,friends,favourites,statuses,retweets,label,Day_of_week,Exact_data,year,month,day,time
12500,A John C. Calhoun/George Wallace disciple!!!!! https://t.co/ozzZWBpj4M,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:41:34
12501,@politico  Don't Laugh!! Who could guessed he love AssXXXX!,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:34:26
12502,RT @politico: The nation’s cartoonists on the week in politics https://t.co/5Uxl62U4ER https://t.co/iDZWsoalSK,126,621,22,2111,86,0,Sat,2017-01-07,2017,1,7,10:33:22
12503,"@SusanLMelton @realDonaldTrump  That's GOOD, At least we'll have one good and honorable young man there, I respect… https://t.co/Zs0xTv4vyZ",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:31:12
12504,"That's alright, I'll have one reason to watch, I respect him more than DJT!! https://t.co/NKvZQJuFOT",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:27:41
12505,The world was fine before PUTIN assisted you!!!1 https://t.co/irkbiWFwha,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:25:08
12506,That's just up the road from Jeff Sessions HOME!!! And Marsha Blackburn lives nearby! Wonder why they coming?? https://t.co/gMwT02ZJTU,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:24:28
12507,OUR new President can't write with either hand!!! https://t.co/5hk4rmNipJ,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:22:46
12508,"@TrumpInaugural  OUR NEW PRESIDENT will preside over the death of ACA, Social Security, Medicare, Medicaid. Planned… https://t.co/Lo86bRQoPY",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:21:25
12509,"On horse back or in Air Force ONE!  We really need to make sure we have ""catch bag"" for the horses &amp; President!!! https://t.co/4XrULgsnvz",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:16:52
12510,@TrumpInaugural  Holy cat stuff!  If Trump gets married AGAIN in the White House it will be his fourth (4) wedding!… https://t.co/ccZkpg1jcD,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:15:23
12511,"If DJT does not live there light switches will not be required!! ANYHOW, he's already in the dark!!! https://t.co/2t6gX41Ire",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:12:03
12512,NOW! The case can be made! How do you attend MR. PRESIDENTS the Inauguration of a President that was assisted by th… https://t.co/DdnYQB9vjL,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:09:53
12513,HEY! That's what TRUMP want to do!!!!!!!!!!!!! https://t.co/cf50GAil8F,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:06:16
12514,GREAT INFO!  I'll use this everyday!!!!! https://t.co/qxB0iwnLl8,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:05:38
12515,Did he speak it during his GREAT DEPRESSION?? https://t.co/Vam9Dr5DM5,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:05:02
12516,I'll follow YOU! I'll follow YOU!  Putin will follow YOU! Putin will follow YOU! https://t.co/K5XkqLEVUs,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:04:18
12517,Hope we have plenty of Evangelicals there with the POPE to honor their MAN!!! https://t.co/DHMmEPsmXe,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:02:56
12518,@BorisEP @TrumpInaugural @realDonaldTrump  WE need an Evangelical with similar praise &amp; support of Trump to stand b… https://t.co/IC9flROWua,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,10:02:04
12519,This has always irked me!!!!  He hasn't earned the right to use a BATTLE SHIP of THE US NAVY as a prop!!!!! https://t.co/RTM3CVnNMT,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:58:22
12520,@TrumpInaugural        How to react???   Office of the Presiddent!  Office of the man!!!   Which carries the approv… https://t.co/0TYjafxTop,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:56:21
12521,"@POLITICOMag  THAT""S WHAT WE NEED!!!  NIXON INTERMEDIARY OR ASSISTANT ?? , WORKING FOR BOTH??? https://t.co/bnyxOKpQCj",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:49:57
12522,@CNNPolitics  YOU MAY BE REPLACED ALL AT ONCE!!!! https://t.co/UuMB8N6kv3,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:38:53
12523,YOU  MAY BE REPLACED ALL AT ONCE!!!!!!🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🏴‍☠️ https://t.co/qtgVlsdDkU,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:37:19
12524,@CNNPolitics  He has done that himself!!! https://t.co/WrMYT4BqSO,126,621,22,2111,1,0,Sat,2017-01-07,2017,1,7,09:36:31
12525,HE has done that himself!!!! https://t.co/cqfVad4ti6,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:35:08
12526,"RUSSIAN AGGRESSIVE EFFORT AGAINST USA &amp; GOP WANT TO ""PUNISH UN???       MEMO FROM PUTIN &amp; BEBE!!  Right on Mr. Ryan… https://t.co/5xaSgGGEAK",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:34:27
12527,CHECK WITH THE SEC. SEC. OF HOUSING &amp; URBAN DEVELOPMENT!!!!! https://t.co/X0XziWVz4s,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:29:46
12528,OF THE west!!!!!!! https://t.co/liyOgF7ixQ,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:28:20
12529,WALL. WHAT WALL? WE DON'T NEED NO STINKING WALL!!!!!!!!!! https://t.co/Nkc8hMegCl,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:27:15
12530,"🇷🇺@CNNPolitics @lolwall_co   WALL, WHAT WALL?  WE DON'T NEED NO STINKING WALL!!!!! https://t.co/OBSkrOMzic",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:26:33
12531,"@CNNPolitics WALL, WHAT WALL? WE DON'T NEED NO STINKING WALL!!!!",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:24:26
12532,"@CNNPolitics  Wall, what wall?  We DON'T NEED NO STINKING @NicolleDWallace",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:23:50
12533,The USA will pay for TRUMPS Racist @NicolleDWallace https://t.co/Nkc8hMegCl,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:22:58
12534,"🇷🇺@CNNPolitics   YOU'LL KNOW who you are!!!!!! WE KNOW who you are!!!!!!!!  EVERYBODY KNOWS YOU, watches YOU and so… https://t.co/1IdywQMglb",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:21:02
12535,"Who? OH, like O'REILLY, HANNITY, LOU DOBBS, and most of the FOX/TRUMP/ALT-Right TEAM?  Don't every forget RUSH! https://t.co/n1lu08A2lY",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:17:17
12536,On TRUMP TEAM!!!!! https://t.co/NNAF1wMV5R,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:14:45
12537,"@CNNPolitics     If you jumped on the TRUMP train like Joe &amp; Mika did, LOOK OUT!!!!!!!!!!!! https://t.co/Bkzl01XiKE",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:13:59
12538,RT @CNNPolitics: Republicans face early stumbling blocks on repealing Obamacare https://t.co/HfS0LwbZ6J https://t.co/TBX7oxI6mg,126,621,22,2111,41,0,Sat,2017-01-07,2017,1,7,09:11:10
12539,@CNNPolitics       I believe the answer was in the briefing yesterday!!!!⛳️🏴‍☠️🇷🇺 https://t.co/7YVpOWuSgS,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:10:36
12540,"RT @CNNPolitics: Sen. Tim Kaine: Why is Donald Trump acting like Russian President Vladimir Putin's ""defense lawyer”? https://t.co/MhChZSeZ…",126,621,22,2111,515,0,Sat,2017-01-07,2017,1,7,09:08:06
12541,@fishing4dale @markknoller  They paid for it banana brain!!!!!!!,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:07:20
12542,"@Kersti2016 @markknoller Tasteless RESPPONSE!!!!!! Expected, TOPICAL! https://t.co/59Dj587j2t",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:06:19
12543,@QQBeautifulDove @kenfreeman11 @markknoller  TASTLESS COMMENT!!!!!!!! https://t.co/hiyqJ0IwV0,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,09:04:56
12544,Donald Trump’s pick for Health secretary traded medical stocks while in House  https://t.co/gFMDfqeVhR via @WSJ,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,08:59:17
12545,Intel report: Putin directly ordered effort to influence election @CNNPolitics https://t.co/HToXMn93lk   THIS IS SO SERIOUS!!!!!!!,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,08:52:21
12546,"Contractors file liens against Trump's D.C. hotel, claiming they were stiffed $5 million https://t.co/xt2RLCXILM via @HuffPostPol",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,03:38:57
12547,"US report: Putin ordered effort to help Trump, hurt Clinton https://t.co/7zFsFL9pNa via @stltoday",126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,03:38:08
12548,Russia says it was in touch with Trump's campaign during election https://t.co/7p7n5SShA3 via @Reuters,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,03:36:14
12549,Clowns to the right of me.....Jokers to the left  in TRUMP TOWN!!!! https://t.co/Wfcxt7pm6t,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,03:09:44
12550,"RT @thehill: Hackers tried to breach DNC after Obama’s Russia sanctions: report
https://t.co/TO5Q2npxWc https://t.co/Cmi106ShUW",126,621,22,2111,69,0,Sat,2017-01-07,2017,1,7,03:08:29
12551,Your guide to next week's confirmation hearings  https://t.co/tt1g0M6683,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,01:28:05
12552,@thehill Putin will loan him the money.......put Trump more in his pocket!!!!! https://t.co/2HbQoelKBo,126,621,22,2111,0,0,Sat,2017-01-07,2017,1,7,01:20:32
12553,RT @JuddLegum: 1. Fox News employs some journalists but can't be considered a news network: It's a pro-Trump propaganda organ,126,621,22,2111,607,0,Sat,2017-01-07,2017,1,7,01:17:09
12554,House GOP Can Now Fire Any Government Employee Who Opposes Trump https://t.co/3H9W4HWmTC via @thedailybanter,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,20:12:49
12555,YOU've always said it??????????   What a lair!!!!! I have the YOU TUBE to prove you are lying !!!!🇷🇺 https://t.co/wkqvQRLpzz,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:55:06
12556,Scolding someone for calling names!!!!!!!!!!!!!!!!!!   YOU evil name caller!!!!!!!🏴‍☠️ https://t.co/v6mLxp2zFc,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:53:52
12557,Toyota Just Responded To Trump’s Ridiculous Twitter Threats – The Donald Is Silenced https://t.co/h9VvL8fyd1 via @Bipartisan Report,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:40:42
12558,YOU really can't brief an unintelligent person on intelligence! Get IT  ??????      🏴‍☠️🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺… https://t.co/sCN0eUq4jC,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:23:58
12559,We will be facing a very DARK day in AMERICA!!!!🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺 https://t.co/3izSdYr3a5,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:20:57
12560,Trump Trusts Russian Operative Assange but Not America’s Intelligence Community via @politicususa https://t.co/gY4tLSynpb,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,19:17:09
12561,"Trump's plan: U.S. taxpayers will fund the wall, Mexico will reimburse ▶️ @christinawilkie https://t.co/pn2z7JtIcy via @HuffPostPol",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,18:53:06
12562,Tell @MSNBC To Replace Morning Joe with #MorningJoy! w/ @JoyAnnReid - Sign the Petition! https://t.co/2WSDZvFyL8 via @Change,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,15:26:09
12563,CES 2017: The Sirius A is a pocket PC with more ports than your laptop https://t.co/wjr2soYcgy,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,15:12:09
12564,Bully/playground is the best place for him!!!! https://t.co/KFzZ1yMqyt,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,15:04:50
12565,"RT @NYDailyNews: Trump blasts Arnold Schwarzenegger over poor ""Celebrity Apprentice"" ratings: 
""so much for being a movie star"" https://t.c…",126,621,22,2111,25,0,Fri,2017-01-06,2017,1,6,15:03:14
12566,RT @NPR: The big question of Trump's choice for  head of the SEC: Has he chosen a fox to guard the henhouse? https://t.co/V1n2dZfZI4,126,621,22,2111,93,0,Fri,2017-01-06,2017,1,6,15:02:47
12567,"BBB reported this morning that ""Russia was removing it's Carrier GROUPfrom Syria"" Hey guys,Russia only has one (1)… https://t.co/HyINGJdJmH",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,15:00:50
12568,It may be that Putin called it for Trump with Comey help!!! https://t.co/S3FRDeyhIN,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:57:29
12569,RT @thehill: Senate Intelligence Committee to hold rare open session on Russian hacking: https://t.co/M3MImrCyBL https://t.co/Fdd0tlzNtE,126,621,22,2111,54,0,Fri,2017-01-06,2017,1,6,14:51:32
12570,@thehill    And the GOP said what?   LIES!!!!!!,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:51:17
12571,"The worst bumbling, stumbling statement I've seen in a while! No intergity, credibility, NO sense of what he said!… https://t.co/SmLGu5leMt",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:49:53
12572,RT @djrothkopf: So unpresidential that the term presidential may never be presidential again. https://t.co/UHiTbLCEVp,126,621,22,2111,1536,0,Fri,2017-01-06,2017,1,6,14:45:39
12573,"⚡️ “Trump mocks Schwarzenegger for  'Celebrity Apprentice' ratings”

https://t.co/3EdbHv9bnp But he want's us to no… https://t.co/ovzARpFFAF",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:45:16
12574,Eight years later: The economy and President Obama's legacy https://t.co/QMCEjT10zR via @nbcnews1 OF A KIND! NEVER SEE  LIKESOFHIM AGAIN!!,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:37:58
12575,Eight Years Later: The Economy and President Obama's Legacy https://t.co/Au0IVnYIvj via @nbcnews/,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:34:27
12576,@FoxNews Memories BAD on this dude! https://t.co/wBdwhKWdQX,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:31:56
12577,Fox FAKE NEWS AGAIN!  Hannity's in the wood pile with the snakes!!!! https://t.co/5gLdrORkq5,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:29:16
12578,"@FoxNews Sad Day...................Ryan want suffer but thousands will!! Who cares, RIGHT????? https://t.co/iOMAomfOp9",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:27:13
12579,"@FoxNews @ChadPergram  YOU OWN HIM.......DON'T FORGET! Don't worry, Ill be here til 2020 tweeting the facts hourly… https://t.co/7E9GRWVd9E",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:24:48
12580,Probably a lie! You see who its from!  They mostly🇷🇺🇷🇺🇷🇺 deal in Russian supplied fake news!! https://t.co/a8ejVm7jfC,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:21:20
12581,"🇷🇺🏴‍☠️🇷🇺🏴‍☠️@FoxNews @KellyannePolls   Passion????  Hatred WAS the true motivation!! DJT the largest, hugest, bigge… https://t.co/7ntKHFlIOF",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:19:32
12582,"@FoxNews @KellyannePolls  FAKENEWS!!! Alt-RIGHT Editors, Hannity, dir. Propaganda, Lou Dobbs in charge of comedy/li… https://t.co/6TyEklnETn",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:15:23
12583,@FoxNews  DJT may be an inmate by the time construction starts!!!!!! Roger Ailes might be available! https://t.co/As2W75hjEB,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:11:09
12584,🇷🇺🇷🇺🏴‍☠️🏴‍☠️🤢@thehill  My most important question???? In 4 years who will run America? https://t.co/9x31iT9wQ1,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:06:05
12585,This is the most telling info that connects TRUMP to Russian Hacking! Some of these guys Knew about thee hacking as… https://t.co/nJWpyR34Ej,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:03:32
12586,Hates GAYs!!!!!!!!!!!!!!!!! https://t.co/kwRqnHe0UB,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:01:43
12587,"@thehill  Just run it like John C, Calhoun would! That's what he'll do !!!! https://t.co/FByNnerQzZ",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,14:01:14
12588,"Any one that votes to condemn OBAMA is disloyal to US, any one that votes to condemn Obama over Russia is a TRAITOR… https://t.co/0RQGlR50he",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:58:53
12589,mexico ?   i don't think so!!   You and I will pay for the Racist Memorial to Hate! https://t.co/O8CZirzwPr,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:57:14
12590,a SAD/MEAN/EVIL WAY TO THANK THEM FOR THEIR WONDERFUL SERVICE?????? https://t.co/kfKPE5abDG,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:55:23
12591,"Money to RED STATE DEMS!!! Session, a disciple of John C. Calhoun! IN Sessions case, ONCE A RACIST, ALWAYS A RACIST… https://t.co/NpX8gMeMWq",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:53:37
12592,@thehill  PEA SOUP FOR brains!!!!! https://t.co/PjwQyzADes,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:51:45
12593,"RT @thehill: Trump: Mexico will pay U.S. back later for ""Great Wall"" https://t.co/xpzEs1Flso https://t.co/Iqn3PCD5qX",126,621,22,2111,18,0,Fri,2017-01-06,2017,1,6,13:50:00
12594,How would you like to be in DJT'S position?   Sometimes clowns get run over by the ELEPHANTS!!! https://t.co/kCEYtJ8HoK,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:49:45
12595,They killed a lot of Syrians ............................... https://t.co/BKaeqJGbEE,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:48:10
12596,"HEY TRUMP, do you think these are beautiful? They killed a lot of SYRIANS! https://t.co/BKaeqJGbEE",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:47:23
12597,"TRUMP-🏴‍☠️🇷🇺PUTIN have one very strong position! Free Press ,very detrimental to STRONGMEN MOVEMENTS LIKE THEIRS! L… https://t.co/akoe4qnttq",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:45:50
12598,"Bannon, TRUMP &amp;  Alt-Right &amp; first two Campaign Managers love PUTIN!! https://t.co/YQIr3mDP6k",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:39:38
12599,"John C. Calhoun Disciple, loved Geo. Wallace!!!  A RACIST!🏴🏴🏴🏴🏴🏴🏴🏴🏴🏴🏴🏴🏴‍☠️🤢 https://t.co/oeUH9WGkHc",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:38:10
12600,"I am concerned about Russia's involvement in our GOVERNMENT!! DJT talking about TV show, downing SCHWARZENEGGER!!!… https://t.co/l5Ogiyh8Un",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:36:43
12601,A RACIST MONUMENT REPRESENTING USA will be builtbyTRUMP/GOP. YOU / I will pay for it! It'll remind the world and us… https://t.co/tkNQy0MPYr,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:28:25
12602,"🏴‍@Morning_Joe The most stumbling, bumbling remarks seen in recent memory!!!! Get off the Stage Woolsey!! NO one ca… https://t.co/uncx6uuFXR",126,621,22,2111,2,0,Fri,2017-01-06,2017,1,6,13:20:25
12603,Mitch McConnell says Americans won't tolerate Democrats blocking Supreme Court nominations https://t.co/3P4q3oYMTL via @HuffPostPol,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:15:26
12604,"Trump sides with Assange, Russia over U.S. intelligence https://t.co/3LuEJCzlRu",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,13:11:36
12605,"@JoeNBC JOE, IF YOU are paid by MSNBC, work for TRUMP undercover, spread stolen info from Russia for TRUMP you're c… https://t.co/JI6338aUd7",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:49:44
12606,@KellyannePolls    Aren't you afraid to associate these ALT-RIGHT thugs???????🇷🇺🏴‍☠️🇷🇺🏴‍☠️🇷🇺🏴‍☠️ https://t.co/sBIM6Ol3O9,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:43:23
12607,@KellyannePolls  What a fine mess we can expect!!!!! https://t.co/EupFxWj8tc,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:41:19
12608,@KellyannePolls  Pride? Not if Russia owns us in two years!!!!!!!! https://t.co/8JFLwp2l54,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:39:34
12609,"@KellyannePolls    65,000, 000  HC.......See MAP for thuth!!!! https://t.co/aZSzXiZHlf",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:37:58
12610,@FoxBusiness @KellyannePolls YOU're HUMBLED BY A MAN THAT HAS ABUSED SO MANY WOMEN???? https://t.co/3O6JPUaNFI,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:26:44
12611,@FoxNews @KellyannePolls So naive! What he said for 12 months wasn't FAMILY FRIENDLY!  a low life like DJT in the O… https://t.co/P8iJ4sapPt,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:24:03
12612,@DanScavino @KellyannePolls @CardinalDolan @realDonaldTrump Way to go Cardinal Dolan! Standing with and approving o… https://t.co/3E0sJfoTqj,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:17:46
12613,@KellyannePolls   YOU are a propagandist in the fashion of NO SOCKS JOEY Scarborough. He is complicate in propagati… https://t.co/AFYDP9JPw8,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:14:21
12614,I'm more concerned about his relationship with PUTIN!!!!🇷🇺🏴‍☠️🇷🇺🏴‍☠️🇷🇺🏴‍☠️🇷🇺🏴‍☠️🇷🇺🏴‍☠️ https://t.co/B4n4CnVbgQ,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:11:05
12615,I'm waiting for sanctions against TRUMP!!!!🇷🇺🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺 https://t.co/k2PeWKjJ2q,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:09:36
12616,@KellyannePolls YOU PUTZ!!! Since DJT cares for no one but DJT nothing you declare can happen!  He has to care abou… https://t.co/XMyzMASmnO,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:08:27
12617,"Joe Scarbrough, Megan Kelly &amp; Great Van S!  FOX on NBC!!! I'M SAD! It's Shameful!  NO! I will never watch them!! No… https://t.co/QTF5wObad0",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,04:04:33
12618,TUCKER CARLSON?????? I watch him on the OLD CNN crossfire! His career was built on telling lies! Habitual lair....N… https://t.co/swSxnXCjj6,126,621,22,2111,1,0,Fri,2017-01-06,2017,1,6,04:02:29
12619,I plan on resisting him in every way possible for four years! He's a Narcissistic Monster!!!!! https://t.co/1pLf785IF5,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,03:58:28
12620,"The Narcissist has gone over the line again!!! Blinded by the LIGHT! Can't see the truth, can't tell the truth,Will… https://t.co/fioOn4LC7y",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,03:56:40
12621,NO SOCKS JOEY! https://t.co/poirryEEuz,126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,02:29:16
12622,"Morning Joe/no socks joe........Complicate, as an agent of TRUMP, in dissemination of Wiki peak hack info from Russ… https://t.co/yv489m8zz3",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,02:28:00
12623,"Propaganda Mill at MSNBC! paid by MSNBC, WORKED FOR TRUMP (NEVER ADMITTED) phil griffin COMPLICATE!!! NBC COMPLICAT… https://t.co/D8ZD9DTmqp",126,621,22,2111,0,0,Fri,2017-01-06,2017,1,6,02:24:07
